,Time-s,MFM-sig,MFM-flow
31.01.2023 ; 02:28:50,343208,18,0.02790388
31.01.2023 ; 02:28:50,343210,18,0.02790388
31.01.2023 ; 02:28:50,343212,18,0.02790388
31.01.2023 ; 02:28:50,343214,18,0.02790388
31.01.2023 ; 02:28:51,343216,23,0.03552935
31.01.2023 ; 02:28:51,343218,21,0.03345608
31.01.2023 ; 02:28:52,343220,17,0.02705674
31.01.2023 ; 02:28:52,343222,22,0.02705674
31.01.2023 ; 02:28:52,343224,22,0.02705674
31.01.2023 ; 02:28:52,343226,22,0.02705674
31.01.2023 ; 02:28:52,343228,22,0.02705674
31.01.2023 ; 02:28:53,343230,20,0.03081734
31.01.2023 ; 02:28:53,343232,20,0.0308899
31.01.2023 ; 02:28:54,343234,25,0.03922902
31.01.2023 ; 02:28:54,343236,23,0.03631349
31.01.2023 ; 02:28:54,343238,23,0.03631349
31.01.2023 ; 02:28:54,343240,23,0.03631349
31.01.2023 ; 02:28:54,343242,23,0.03631349
31.01.2023 ; 02:28:55,343244,22,0.03465157
31.01.2023 ; 02:28:55,343246,21,0.03465157
31.01.2023 ; 02:28:56,343248,19,0.02997277
31.01.2023 ; 02:28:56,343250,23,0.0357005
31.01.2023 ; 02:28:56,343252,23,0.0357005
31.01.2023 ; 02:28:56,343254,23,0.0357005
31.01.2023 ; 02:28:56,343256,23,0.0357005
31.01.2023 ; 02:28:57,343258,20,0.0313544
31.01.2023 ; 02:28:57,343260,22,0.0313544
31.01.2023 ; 02:28:58,343262,20,0.03074345
31.01.2023 ; 02:28:58,343264,23,0.03532737
31.01.2023 ; 02:28:58,343266,23,0.03532737
31.01.2023 ; 02:28:58,343268,23,0.03532737
31.01.2023 ; 02:28:58,343270,23,0.03532737
31.01.2023 ; 02:28:59,343272,21,0.03284613
31.01.2023 ; 02:28:59,343274,20,0.03078998
31.01.2023 ; 02:29:00,343276,19,0.02882755
31.01.2023 ; 02:29:00,343278,18,0.02827824
31.01.2023 ; 02:29:00,343280,18,0.02827824
31.01.2023 ; 02:29:00,343282,18,0.02827824
31.01.2023 ; 02:29:00,343284,18,0.02827824
31.01.2023 ; 02:29:01,343286,25,0.03878197
31.01.2023 ; 02:29:01,343288,23,0.03533674
31.01.2023 ; 02:29:02,343290,20,0.03094851
31.01.2023 ; 02:29:02,343292,27,0.03094851
31.01.2023 ; 02:29:02,343294,27,0.03094851
31.01.2023 ; 02:29:02,343296,27,0.03094851
31.01.2023 ; 02:29:02,343298,27,0.03094851
31.01.2023 ; 02:29:03,343300,23,0.03537215
31.01.2023 ; 02:29:03,343302,26,0.04078076
31.01.2023 ; 02:29:04,343304,23,0.03575954
31.01.2023 ; 02:29:04,343306,26,0.04131838
31.01.2023 ; 02:29:04,343308,26,0.04131838
31.01.2023 ; 02:29:04,343310,26,0.04131838
31.01.2023 ; 02:29:04,343312,26,0.04131838
31.01.2023 ; 02:29:05,343314,17,0.0270555
31.01.2023 ; 02:29:05,343316,19,0.0270555
31.01.2023 ; 02:29:06,343318,17,0.02624469
31.01.2023 ; 02:29:06,343320,28,0.04358052
31.01.2023 ; 02:29:06,343322,28,0.04358052
31.01.2023 ; 02:29:06,343324,28,0.04358052
31.01.2023 ; 02:29:06,343326,28,0.04358052
31.01.2023 ; 02:29:07,343328,21,0.03330312
31.01.2023 ; 02:29:07,343330,18,0.03330312
31.01.2023 ; 02:29:08,343332,18,0.02781818
31.01.2023 ; 02:29:08,343334,25,0.03928727
31.01.2023 ; 02:29:08,343336,25,0.03928727
31.01.2023 ; 02:29:08,343338,25,0.03928727
31.01.2023 ; 02:29:08,343340,25,0.03928727
31.01.2023 ; 02:29:09,343342,21,0.03210565
31.01.2023 ; 02:29:09,343344,20,0.03195689
31.01.2023 ; 02:29:10,343346,22,0.03456047
31.01.2023 ; 02:29:10,343348,22,0.03448562
31.01.2023 ; 02:29:10,343350,22,0.03448562
31.01.2023 ; 02:29:10,343352,22,0.03448562
31.01.2023 ; 02:29:10,343354,22,0.03448562
31.01.2023 ; 02:29:11,343356,14,0.02254774
31.01.2023 ; 02:29:11,343358,22,0.03395854
31.01.2023 ; 02:29:12,343360,22,0.03444885
31.01.2023 ; 02:29:12,343362,22,0.03489832
31.01.2023 ; 02:29:12,343364,22,0.03489832
31.01.2023 ; 02:29:12,343366,22,0.03489832
31.01.2023 ; 02:29:12,343368,22,0.03489832
31.01.2023 ; 02:29:13,343370,20,0.03082803
31.01.2023 ; 02:29:13,343372,18,0.02866811
31.01.2023 ; 02:29:14,343374,22,0.03484923
31.01.2023 ; 02:29:14,343376,24,0.03774367
31.01.2023 ; 02:29:14,343378,24,0.03774367
31.01.2023 ; 02:29:14,343380,24,0.03774367
31.01.2023 ; 02:29:14,343382,24,0.03774367
31.01.2023 ; 02:29:15,343384,19,0.03040101
31.01.2023 ; 02:29:15,343386,14,0.03040101
31.01.2023 ; 02:29:16,343388,19,0.02908502
31.01.2023 ; 02:29:16,343390,14,0.02242955
31.01.2023 ; 02:29:16,343392,14,0.02242955
31.01.2023 ; 02:29:16,343394,14,0.02242955
31.01.2023 ; 02:29:16,343396,14,0.02242955
31.01.2023 ; 02:29:17,343398,24,0.0380335
31.01.2023 ; 02:29:17,343400,22,0.03443413
31.01.2023 ; 02:29:18,343402,27,0.04194538
31.01.2023 ; 02:29:18,343404,19,0.03028569
31.01.2023 ; 02:29:18,343406,19,0.03028569
31.01.2023 ; 02:29:18,343408,19,0.03028569
31.01.2023 ; 02:29:18,343410,19,0.03028569
31.01.2023 ; 02:29:19,343412,21,0.03184007
31.01.2023 ; 02:29:19,343414,22,0.03513492
31.01.2023 ; 02:29:20,343416,22,0.03436323
31.01.2023 ; 02:29:20,343418,16,0.03436323
31.01.2023 ; 02:29:20,343420,16,0.03436323
31.01.2023 ; 02:29:20,343422,16,0.03436323
31.01.2023 ; 02:29:20,343424,16,0.03436323
31.01.2023 ; 02:29:21,343426,22,0.03417097
31.01.2023 ; 02:29:21,343428,22,0.03452507
31.01.2023 ; 02:29:22,343430,20,0.03075247
31.01.2023 ; 02:29:22,343432,17,0.02646584
31.01.2023 ; 02:29:22,343434,17,0.02646584
31.01.2023 ; 02:29:22,343436,17,0.02646584
31.01.2023 ; 02:29:22,343438,17,0.02646584
31.01.2023 ; 02:29:23,343440,22,0.0344127
31.01.2023 ; 02:29:23,343442,20,0.0344127
31.01.2023 ; 02:29:24,343444,22,0.03400932
31.01.2023 ; 02:29:24,343446,23,0.03558036
31.01.2023 ; 02:29:24,343448,23,0.03558036
31.01.2023 ; 02:29:24,343450,23,0.03558036
31.01.2023 ; 02:29:24,343452,23,0.03558036
31.01.2023 ; 02:29:25,343454,20,0.03064946
31.01.2023 ; 02:29:25,343456,26,0.04081592
31.01.2023 ; 02:29:26,343458,12,0.01882555
31.01.2023 ; 02:29:26,343460,22,0.03417135
31.01.2023 ; 02:29:26,343462,22,0.03417135
31.01.2023 ; 02:29:26,343464,22,0.03417135
31.01.2023 ; 02:29:26,343466,22,0.03417135
31.01.2023 ; 02:29:27,343468,19,0.02936221
31.01.2023 ; 02:29:27,343470,20,0.03089662
31.01.2023 ; 02:29:28,343472,25,0.03847007
31.01.2023 ; 02:29:28,343474,21,0.03847007
31.01.2023 ; 02:29:28,343476,21,0.03847007
31.01.2023 ; 02:29:28,343478,21,0.03847007
31.01.2023 ; 02:29:28,343480,21,0.03847007
31.01.2023 ; 02:29:29,343482,19,0.03038824
31.01.2023 ; 02:29:29,343484,17,0.02707681
31.01.2023 ; 02:29:30,343486,32,0.04979583
31.01.2023 ; 02:29:30,343488,32,0.04979583
31.01.2023 ; 02:29:30,343490,32,0.04979583
31.01.2023 ; 02:29:30,343492,32,0.04979583
31.01.2023 ; 02:29:30,343494,32,0.04979583
31.01.2023 ; 02:29:31,343496,23,0.03515851
31.01.2023 ; 02:29:31,343498,24,0.03765559
31.01.2023 ; 02:29:32,343500,18,0.02769966
31.01.2023 ; 02:29:32,343502,22,0.03390701
31.01.2023 ; 02:29:32,343504,22,0.03390701
31.01.2023 ; 02:29:32,343506,22,0.03390701
31.01.2023 ; 02:29:32,343508,22,0.03390701
31.01.2023 ; 02:29:33,343510,23,0.03567846
31.01.2023 ; 02:29:33,343512,23,0.03568484
31.01.2023 ; 02:29:34,343514,24,0.03674315
31.01.2023 ; 02:29:34,343516,22,0.03508316
31.01.2023 ; 02:29:34,343518,22,0.03508316
31.01.2023 ; 02:29:34,343520,22,0.03508316
31.01.2023 ; 02:29:34,343522,22,0.03508316
31.01.2023 ; 02:29:35,343524,20,0.03188806
31.01.2023 ; 02:29:35,343526,20,0.03188806
31.01.2023 ; 02:29:36,343528,22,0.03410735
31.01.2023 ; 02:29:36,343530,17,0.02609448
31.01.2023 ; 02:29:36,343532,17,0.02609448
31.01.2023 ; 02:29:36,343534,17,0.02609448
31.01.2023 ; 02:29:36,343536,17,0.02609448
31.01.2023 ; 02:29:37,343538,22,0.03425968
31.01.2023 ; 02:29:37,343540,14,0.02247656
31.01.2023 ; 02:29:38,343542,24,0.03798475
31.01.2023 ; 02:29:38,343544,18,0.03798475
31.01.2023 ; 02:29:38,343546,18,0.03798475
31.01.2023 ; 02:29:38,343548,18,0.03798475
31.01.2023 ; 02:29:38,343550,18,0.03798475
31.01.2023 ; 02:29:39,343552,23,0.03632485
31.01.2023 ; 02:29:39,343554,28,0.04393554
31.01.2023 ; 02:29:40,343556,16,0.02563079
31.01.2023 ; 02:29:40,343558,18,0.02837
31.01.2023 ; 02:29:40,343560,18,0.02837
31.01.2023 ; 02:29:40,343562,18,0.02837
31.01.2023 ; 02:29:40,343564,18,0.02837
31.01.2023 ; 02:29:41,343566,21,0.0334898
31.01.2023 ; 02:29:41,343568,17,0.0334898
31.01.2023 ; 02:29:42,343570,27,0.04166115
31.01.2023 ; 02:29:42,343572,19,0.03035726
31.01.2023 ; 02:29:42,343574,19,0.03035726
31.01.2023 ; 02:29:42,343576,19,0.03035726
31.01.2023 ; 02:29:42,343578,19,0.03035726
31.01.2023 ; 02:29:43,343580,20,0.03140867
31.01.2023 ; 02:29:43,343582,21,0.03140867
31.01.2023 ; 02:29:44,343584,18,0.02736447
31.01.2023 ; 02:29:44,343586,22,0.03430112
31.01.2023 ; 02:29:44,343588,22,0.03430112
31.01.2023 ; 02:29:44,343590,22,0.03430112
31.01.2023 ; 02:29:44,343592,22,0.03430112
31.01.2023 ; 02:29:45,343594,25,0.03832291
31.01.2023 ; 02:29:45,343596,16,0.02562008
31.01.2023 ; 02:29:46,343598,18,0.02780895
31.01.2023 ; 02:29:46,343600,24,0.02780895
31.01.2023 ; 02:29:46,343602,24,0.02780895
31.01.2023 ; 02:29:46,343604,24,0.02780895
31.01.2023 ; 02:29:46,343606,24,0.02780895
31.01.2023 ; 02:29:47,343608,20,0.03064336
31.01.2023 ; 02:29:47,343610,19,0.03003086
31.01.2023 ; 02:29:48,343612,21,0.03240194
31.01.2023 ; 02:29:48,343614,22,0.03240194
31.01.2023 ; 02:29:48,343616,22,0.03240194
31.01.2023 ; 02:29:48,343618,22,0.03240194
31.01.2023 ; 02:29:48,343620,22,0.03240194
31.01.2023 ; 02:29:49,343622,19,0.02970589
31.01.2023 ; 02:29:49,343624,21,0.0324646
31.01.2023 ; 02:29:50,343626,20,0.0313895
31.01.2023 ; 02:29:50,343628,21,0.03312381
31.01.2023 ; 02:29:50,343630,21,0.03312381
31.01.2023 ; 02:29:50,343632,21,0.03312381
31.01.2023 ; 02:29:50,343634,21,0.03312381
31.01.2023 ; 02:29:51,343636,19,0.02972504
31.01.2023 ; 02:29:51,343638,23,0.02972504
31.01.2023 ; 02:29:52,343640,17,0.02663371
31.01.2023 ; 02:29:52,343642,21,0.03329616
31.01.2023 ; 02:29:52,343644,21,0.03329616
31.01.2023 ; 02:29:52,343646,21,0.03329616
31.01.2023 ; 02:29:52,343648,21,0.03329616
31.01.2023 ; 02:29:53,343650,25,0.03825463
31.01.2023 ; 02:29:53,343652,20,0.03825463
31.01.2023 ; 02:29:54,343654,21,0.03287086
31.01.2023 ; 02:29:54,343656,19,0.02894105
31.01.2023 ; 02:29:54,343658,19,0.02894105
31.01.2023 ; 02:29:54,343660,19,0.02894105
31.01.2023 ; 02:29:54,343662,19,0.02894105
31.01.2023 ; 02:29:55,343664,15,0.02284871
31.01.2023 ; 02:29:55,343666,19,0.0303158
31.01.2023 ; 02:29:56,343668,20,0.03062641
31.01.2023 ; 02:29:56,343670,21,0.03062641
31.01.2023 ; 02:29:56,343672,21,0.03062641
31.01.2023 ; 02:29:56,343674,21,0.03062641
31.01.2023 ; 02:29:56,343676,21,0.03062641
31.01.2023 ; 02:29:57,343678,18,0.02838535
31.01.2023 ; 02:29:57,343680,22,0.03403881
31.01.2023 ; 02:29:58,343682,25,0.03910004
31.01.2023 ; 02:29:58,343684,23,0.03910004
31.01.2023 ; 02:29:58,343686,23,0.03910004
31.01.2023 ; 02:29:58,343688,23,0.03910004
31.01.2023 ; 02:29:58,343690,23,0.03910004
31.01.2023 ; 02:29:59,343692,16,0.02548576
31.01.2023 ; 02:29:59,343694,22,0.03457274
31.01.2023 ; 02:30:00,343696,22,0.03417239
31.01.2023 ; 02:30:00,343698,26,0.04100275
31.01.2023 ; 02:30:00,343700,26,0.04100275
31.01.2023 ; 02:30:00,343702,26,0.04100275
31.01.2023 ; 02:30:00,343704,26,0.04100275
31.01.2023 ; 02:30:01,343706,23,0.03671229
31.01.2023 ; 02:30:01,343708,22,0.03671229
31.01.2023 ; 02:30:02,343710,23,0.03618643
31.01.2023 ; 02:30:02,343712,16,0.02560533
31.01.2023 ; 02:30:02,343714,16,0.02560533
31.01.2023 ; 02:30:02,343716,16,0.02560533
31.01.2023 ; 02:30:02,343718,16,0.02560533
31.01.2023 ; 02:30:03,343720,13,0.02088316
31.01.2023 ; 02:30:03,343722,22,0.02088316
31.01.2023 ; 02:30:04,343724,21,0.03304298
31.01.2023 ; 02:30:04,343726,17,0.02725724
31.01.2023 ; 02:30:04,343728,17,0.02725724
31.01.2023 ; 02:30:04,343730,17,0.02725724
31.01.2023 ; 02:30:04,343732,17,0.02725724
31.01.2023 ; 02:30:05,343734,19,0.03004004
31.01.2023 ; 02:30:05,343736,23,0.0357546
31.01.2023 ; 02:30:06,343738,17,0.02632426
31.01.2023 ; 02:30:06,343740,20,0.02632426
31.01.2023 ; 02:30:06,343742,20,0.02632426
31.01.2023 ; 02:30:06,343744,20,0.02632426
31.01.2023 ; 02:30:06,343746,20,0.02632426
31.01.2023 ; 02:30:07,343748,22,0.03373095
31.01.2023 ; 02:30:07,343750,18,0.0288923
31.01.2023 ; 02:30:08,343752,23,0.03639207
31.01.2023 ; 02:30:08,343754,24,0.03639207
31.01.2023 ; 02:30:08,343756,24,0.03639207
31.01.2023 ; 02:30:08,343758,24,0.03639207
31.01.2023 ; 02:30:08,343760,24,0.03639207
31.01.2023 ; 02:30:09,343762,23,0.0356999
31.01.2023 ; 02:30:09,343764,19,0.0294299
31.01.2023 ; 02:30:10,343766,24,0.03757636
31.01.2023 ; 02:30:10,343768,21,0.03280124
31.01.2023 ; 02:30:10,343770,21,0.03280124
31.01.2023 ; 02:30:10,343772,21,0.03280124
31.01.2023 ; 02:30:10,343774,21,0.03280124
31.01.2023 ; 02:30:11,343776,20,0.03179136
31.01.2023 ; 02:30:11,343778,21,0.03179136
31.01.2023 ; 02:30:12,343780,24,0.03773239
31.01.2023 ; 02:30:12,343782,20,0.03055669
31.01.2023 ; 02:30:12,343784,20,0.03055669
31.01.2023 ; 02:30:12,343786,20,0.03055669
31.01.2023 ; 02:30:12,343788,20,0.03055669
31.01.2023 ; 02:30:13,343790,21,0.03313586
31.01.2023 ; 02:30:13,343792,21,0.03286026
31.01.2023 ; 02:30:14,343794,23,0.0354884
31.01.2023 ; 02:30:14,343796,19,0.03034083
31.01.2023 ; 02:30:14,343798,19,0.03034083
31.01.2023 ; 02:30:14,343800,19,0.03034083
31.01.2023 ; 02:30:14,343802,19,0.03034083
31.01.2023 ; 02:30:15,343804,18,0.0275839
31.01.2023 ; 02:30:15,343806,25,0.040211
31.01.2023 ; 02:30:16,343808,18,0.0288611
31.01.2023 ; 02:30:16,343810,20,0.0288611
31.01.2023 ; 02:30:16,343812,20,0.0288611
31.01.2023 ; 02:30:16,343814,20,0.0288611
31.01.2023 ; 02:30:16,343816,20,0.0288611
31.01.2023 ; 02:30:17,343818,18,0.02860909
31.01.2023 ; 02:30:17,343820,24,0.03747539
31.01.2023 ; 02:30:18,343822,22,0.03404974
31.01.2023 ; 02:30:18,343824,21,0.03223838
31.01.2023 ; 02:30:18,343826,21,0.03223838
31.01.2023 ; 02:30:18,343828,21,0.03223838
31.01.2023 ; 02:30:18,343830,21,0.03223838
31.01.2023 ; 02:30:19,343832,23,0.03592471
31.01.2023 ; 02:30:19,343834,13,0.02101558
31.01.2023 ; 02:30:20,343836,27,0.04267406
31.01.2023 ; 02:30:20,343838,18,0.02820495
31.01.2023 ; 02:30:20,343840,18,0.02820495
31.01.2023 ; 02:30:20,343842,18,0.02820495
31.01.2023 ; 02:30:20,343844,18,0.02820495
31.01.2023 ; 02:30:21,343846,25,0.03984058
31.01.2023 ; 02:30:21,343848,21,0.03984058
31.01.2023 ; 02:30:22,343850,20,0.03200265
31.01.2023 ; 02:30:22,343852,19,0.0295155
31.01.2023 ; 02:30:22,343854,19,0.0295155
31.01.2023 ; 02:30:22,343856,19,0.0295155
31.01.2023 ; 02:30:22,343858,19,0.0295155
31.01.2023 ; 02:30:23,343860,25,0.03894677
31.01.2023 ; 02:30:23,343862,23,0.03585343
31.01.2023 ; 02:30:24,343864,14,0.02210841
31.01.2023 ; 02:30:24,343866,23,0.03628369
31.01.2023 ; 02:30:24,343868,23,0.03628369
31.01.2023 ; 02:30:24,343870,23,0.03628369
31.01.2023 ; 02:30:24,343872,23,0.03628369
31.01.2023 ; 02:30:25,343874,17,0.02635222
31.01.2023 ; 02:30:25,343876,26,0.04080661
31.01.2023 ; 02:30:26,343878,14,0.02244745
31.01.2023 ; 02:30:26,343880,16,0.02244745
31.01.2023 ; 02:30:26,343882,16,0.02244745
31.01.2023 ; 02:30:26,343884,16,0.02244745
31.01.2023 ; 02:30:26,343886,16,0.02244745
31.01.2023 ; 02:30:27,343888,21,0.03347553
31.01.2023 ; 02:30:27,343890,25,0.03869293
31.01.2023 ; 02:30:28,343892,17,0.02627269
31.01.2023 ; 02:30:28,343894,24,0.02627269
31.01.2023 ; 02:30:28,343896,24,0.02627269
31.01.2023 ; 02:30:28,343898,24,0.02627269
31.01.2023 ; 02:30:28,343900,24,0.02627269
31.01.2023 ; 02:30:29,343902,24,0.03779438
31.01.2023 ; 02:30:29,343904,23,0.03634921
31.01.2023 ; 02:30:30,343906,20,0.03171071
31.01.2023 ; 02:30:30,343908,20,0.03144357
31.01.2023 ; 02:30:30,343910,20,0.03144357
31.01.2023 ; 02:30:30,343912,20,0.03144357
31.01.2023 ; 02:30:30,343914,20,0.03144357
31.01.2023 ; 02:30:31,343916,20,0.03099439
31.01.2023 ; 02:30:31,343918,20,0.03094816
31.01.2023 ; 02:30:32,343920,18,0.02769411
31.01.2023 ; 02:30:32,343922,17,0.02718526
31.01.2023 ; 02:30:32,343924,17,0.02718526
31.01.2023 ; 02:30:32,343926,17,0.02718526
31.01.2023 ; 02:30:32,343928,17,0.02718526
31.01.2023 ; 02:30:33,343930,23,0.03574056
31.01.2023 ; 02:30:33,343932,21,0.03574056
31.01.2023 ; 02:30:34,343934,19,0.02932593
31.01.2023 ; 02:30:34,343936,16,0.02499464
31.01.2023 ; 02:30:34,343938,16,0.02499464
31.01.2023 ; 02:30:34,343940,16,0.02499464
31.01.2023 ; 02:30:34,343942,16,0.02499464
31.01.2023 ; 02:30:35,343944,19,0.02936893
31.01.2023 ; 02:30:35,343946,21,0.0333929
31.01.2023 ; 02:30:36,343948,17,0.02720268
31.01.2023 ; 02:30:36,343950,24,0.02720268
31.01.2023 ; 02:30:36,343952,24,0.02720268
31.01.2023 ; 02:30:36,343954,24,0.02720268
31.01.2023 ; 02:30:36,343956,24,0.02720268
31.01.2023 ; 02:30:37,343958,20,0.03197405
31.01.2023 ; 02:30:37,343960,20,0.03143619
31.01.2023 ; 02:30:38,343962,20,0.03126787
31.01.2023 ; 02:30:38,343964,21,0.03265112
31.01.2023 ; 02:30:38,343966,21,0.03265112
31.01.2023 ; 02:30:38,343968,21,0.03265112
31.01.2023 ; 02:30:38,343970,21,0.03265112
31.01.2023 ; 02:30:39,343972,18,0.02812722
31.01.2023 ; 02:30:39,343974,23,0.03635433
31.01.2023 ; 02:30:40,343976,22,0.03405829
31.01.2023 ; 02:30:40,343978,21,0.03313301
31.01.2023 ; 02:30:40,343980,21,0.03313301
31.01.2023 ; 02:30:40,343982,21,0.03313301
31.01.2023 ; 02:30:40,343984,21,0.03313301
31.01.2023 ; 02:30:41,343986,18,0.02844839
31.01.2023 ; 02:30:41,343988,25,0.02844839
31.01.2023 ; 02:30:42,343990,19,0.02964747
31.01.2023 ; 02:30:42,343992,16,0.0248943
31.01.2023 ; 02:30:42,343994,16,0.0248943
31.01.2023 ; 02:30:42,343996,16,0.0248943
31.01.2023 ; 02:30:42,343998,16,0.0248943
31.01.2023 ; 02:30:43,344000,19,0.03027339
31.01.2023 ; 02:30:43,344002,17,0.03027339
31.01.2023 ; 02:30:44,344004,21,0.03314285
31.01.2023 ; 02:30:44,344006,19,0.03046835
31.01.2023 ; 02:30:44,344008,19,0.03046835
31.01.2023 ; 02:30:44,344010,19,0.03046835
31.01.2023 ; 02:30:44,344012,19,0.03046835
31.01.2023 ; 02:30:45,344014,13,0.02016976
31.01.2023 ; 02:30:45,344016,26,0.04048226
31.01.2023 ; 02:30:46,344018,17,0.02611646
31.01.2023 ; 02:30:46,344020,23,0.03619628
31.01.2023 ; 02:30:46,344022,23,0.03619628
31.01.2023 ; 02:30:46,344024,23,0.03619628
31.01.2023 ; 02:30:46,344026,23,0.03619628
31.01.2023 ; 02:30:47,344028,27,0.04143565
31.01.2023 ; 02:30:47,344030,19,0.02950848
31.01.2023 ; 02:30:48,344032,20,0.0305899
31.01.2023 ; 02:30:48,344034,20,0.03074788
31.01.2023 ; 02:30:48,344036,20,0.03074788
31.01.2023 ; 02:30:48,344038,20,0.03074788
31.01.2023 ; 02:30:48,344040,20,0.03074788
31.01.2023 ; 02:30:49,344042,14,0.02169734
31.01.2023 ; 02:30:49,344044,20,0.03201735
31.01.2023 ; 02:30:50,344046,24,0.03731861
31.01.2023 ; 02:30:50,344048,19,0.0298946
31.01.2023 ; 02:30:50,344050,19,0.0298946
31.01.2023 ; 02:30:50,344052,19,0.0298946
31.01.2023 ; 02:30:50,344054,19,0.0298946
31.01.2023 ; 02:30:51,344056,21,0.03253915
31.01.2023 ; 02:30:51,344058,23,0.03521311
31.01.2023 ; 02:30:52,344060,20,0.03135312
31.01.2023 ; 02:30:52,344062,22,0.03474772
31.01.2023 ; 02:30:52,344064,22,0.03474772
31.01.2023 ; 02:30:52,344066,22,0.03474772
31.01.2023 ; 02:30:52,344068,22,0.03474772
31.01.2023 ; 02:30:53,344070,24,0.03694195
31.01.2023 ; 02:30:53,344072,17,0.03694195
31.01.2023 ; 02:30:54,344074,20,0.03099446
31.01.2023 ; 02:30:54,344076,18,0.02876269
31.01.2023 ; 02:30:54,344078,18,0.02876269
31.01.2023 ; 02:30:54,344080,18,0.02876269
31.01.2023 ; 02:30:54,344082,18,0.02876269
31.01.2023 ; 02:30:55,344084,23,0.03574235
31.01.2023 ; 02:30:55,344086,23,0.03670951
31.01.2023 ; 02:30:56,344088,20,0.03130249
31.01.2023 ; 02:30:56,344090,23,0.03590658
31.01.2023 ; 02:30:56,344092,23,0.03590658
31.01.2023 ; 02:30:56,344094,23,0.03590658
31.01.2023 ; 02:30:56,344096,23,0.03590658
31.01.2023 ; 02:30:57,344098,18,0.0282782
31.01.2023 ; 02:30:57,344100,20,0.03181901
31.01.2023 ; 02:30:58,344102,25,0.03839805
31.01.2023 ; 02:30:58,344104,22,0.03839805
31.01.2023 ; 02:30:58,344106,22,0.03839805
31.01.2023 ; 02:30:58,344108,22,0.03839805
31.01.2023 ; 02:30:58,344110,22,0.03839805
31.01.2023 ; 02:30:59,344112,20,0.03054259
31.01.2023 ; 02:30:59,344114,17,0.02730523
31.01.2023 ; 02:31:00,344116,22,0.03432648
31.01.2023 ; 02:31:00,344118,24,0.03432648
31.01.2023 ; 02:31:00,344120,24,0.03432648
31.01.2023 ; 02:31:00,344122,24,0.03432648
31.01.2023 ; 02:31:00,344124,24,0.03432648
31.01.2023 ; 02:31:01,344126,20,0.03090462
31.01.2023 ; 02:31:01,344128,24,0.03779285
31.01.2023 ; 02:31:02,344130,21,0.033058
31.01.2023 ; 02:31:02,344132,21,0.03358946
31.01.2023 ; 02:31:02,344134,21,0.03358946
31.01.2023 ; 02:31:02,344136,21,0.03358946
31.01.2023 ; 02:31:02,344138,21,0.03358946
31.01.2023 ; 02:31:03,344140,19,0.02898108
31.01.2023 ; 02:31:03,344142,20,0.03151406
31.01.2023 ; 02:31:04,344144,20,0.03144999
31.01.2023 ; 02:31:04,344146,23,0.03569233
31.01.2023 ; 02:31:04,344148,23,0.03569233
31.01.2023 ; 02:31:04,344150,23,0.03569233
31.01.2023 ; 02:31:04,344152,23,0.03569233
31.01.2023 ; 02:31:05,344154,20,0.03067468
31.01.2023 ; 02:31:05,344156,21,0.03067468
31.01.2023 ; 02:31:06,344158,17,0.02723404
31.01.2023 ; 02:31:06,344160,21,0.03237787
31.01.2023 ; 02:31:06,344162,21,0.03237787
31.01.2023 ; 02:31:06,344164,21,0.03237787
31.01.2023 ; 02:31:06,344166,21,0.03237787
31.01.2023 ; 02:31:07,344168,18,0.02742158
31.01.2023 ; 02:31:07,344170,22,0.03408473
31.01.2023 ; 02:31:08,344172,23,0.03537098
31.01.2023 ; 02:31:08,344174,23,0.0358368
31.01.2023 ; 02:31:08,344176,23,0.0358368
31.01.2023 ; 02:31:08,344178,23,0.0358368
31.01.2023 ; 02:31:08,344180,23,0.0358368
31.01.2023 ; 02:31:09,344182,19,0.02995984
31.01.2023 ; 02:31:09,344184,23,0.03526938
31.01.2023 ; 02:31:10,344186,23,0.03592869
31.01.2023 ; 02:31:10,344188,20,0.03592869
31.01.2023 ; 02:31:10,344190,20,0.03592869
31.01.2023 ; 02:31:10,344192,20,0.03592869
31.01.2023 ; 02:31:10,344194,20,0.03592869
31.01.2023 ; 02:31:11,344196,18,0.02884044
31.01.2023 ; 02:31:11,344198,19,0.02964401
31.01.2023 ; 02:31:12,344200,20,0.0307518
31.01.2023 ; 02:31:12,344202,24,0.03729136
31.01.2023 ; 02:31:12,344204,24,0.03729136
31.01.2023 ; 02:31:12,344206,24,0.03729136
31.01.2023 ; 02:31:12,344208,24,0.03729136
31.01.2023 ; 02:31:13,344210,20,0.03135561
31.01.2023 ; 02:31:13,344212,22,0.03511313
31.01.2023 ; 02:31:14,344214,23,0.03591119
31.01.2023 ; 02:31:14,344216,15,0.0239899
31.01.2023 ; 02:31:14,344218,15,0.0239899
31.01.2023 ; 02:31:14,344220,15,0.0239899
31.01.2023 ; 02:31:14,344222,15,0.0239899
31.01.2023 ; 02:31:15,344224,17,0.02717743
